nct_id,start_year,duration,num_facilities,has_us_facility,minimum_age_years,maximum_age_years,is_cancer,enrolled,droprate,num_dropped
NCT01439165,2011,49.0,33.0,True,18.0,64.0,False,1330,0.017293233082706767,23.0
NCT01425359,2011,13.0,135.0,True,18.0,,False,949,0.04320337197049526,41.0
NCT00258674,2005,23.0,1.0,True,65.0,,False,1891,0.06292966684294024,119.0
NCT02370615,2015,1.0,1.0,False,20.0,35.0,False,34,0.029411764705882353,1.0
NCT01852825,2013,20.0,,,18.0,55.0,False,26,0.07692307692307693,2.0
NCT00431834,2007,39.0,15.0,True,18.0,,False,75,0.17333333333333334,13.0
NCT01474993,2011,23.0,1.0,True,13.0,30.0,False,44,0.09090909090909091,4.0
NCT01253304,2010,12.0,2.0,False,18.0,85.0,False,26,0.038461538461538464,1.0
NCT01033851,2009,46.0,1.0,True,18.0,,False,89,0.11235955056179775,10.0
NCT00070941,2003,84.0,1.0,True,30.0,80.0,False,29,0.7586206896551724,22.0
NCT00779766,2008,35.0,4.0,False,18.0,25.0,True,6081,0.025160335471139616,153.0
NCT01387282,2011,28.0,47.0,True,18.0,,False,495,0.2909090909090909,144.0
NCT00601835,2008,14.0,2.0,True,11.0,60.0,False,3651,0.02026841961106546,74.0
NCT01357915,2011,14.0,2.0,False,18.0,45.0,False,47,0.06382978723404255,3.0
NCT00093015,2004,59.0,,,18.0,,False,4038,0.3291233283803863,1329.0
NCT00560833,2007,15.0,,,40.0,65.0,False,943,0.19300106044538706,182.0
NCT01712256,2012,13.0,10.0,True,18.0,63.0,False,33,0.030303030303030304,1.0
NCT01288729,2011,6.0,,,12.0,45.0,False,20,0.05,1.0
NCT02587234,2015,39.0,,,21.0,,False,21,0.19047619047619047,4.0
NCT01068860,2010,6.0,52.0,True,18.0,74.0,False,246,0.032520325203252036,8.0
NCT02517515,2015,15.0,,,18.0,70.0,False,650,0.006153846153846154,4.0
NCT00765076,2008,14.0,4.0,True,18.0,,False,192,0.010416666666666666,2.0
NCT00930553,2009,79.0,176.0,True,,,False,1314,0.16971080669710806,223.0
NCT00297037,2006,42.0,1.0,True,18.0,,False,21,0.09523809523809523,2.0
NCT00559637,2007,29.0,50.0,False,18.0,,False,184,0.29347826086956524,54.0
NCT00178256,2005,176.0,1.0,True,18.0,,True,41,0.17073170731707318,7.0
NCT01342926,2011,58.0,41.0,True,55.0,,False,191,0.2617801047120419,50.0
NCT01759368,2012,17.0,1.0,False,18.0,90.0,False,94,0.010638297872340425,1.0
NCT01774968,2013,15.0,39.0,True,18.0,75.0,False,325,0.2,65.0
NCT01319383,2011,62.0,1.0,True,18.0,65.0,False,25,0.88,22.0
NCT01783496,2013,13.0,1.0,True,25.0,65.0,False,50,0.08,4.0
NCT00251693,2005,13.0,140.0,True,18.0,,False,2038,0.06918547595682041,141.0
NCT01399047,2011,52.0,1.0,True,6.0,25.0,False,19,0.05263157894736842,1.0
NCT01928927,2013,26.0,12.0,True,18.0,,False,58,0.05172413793103448,3.0
NCT00405964,2006,19.0,,,12.0,,False,716,0.21508379888268156,154.0
NCT00979602,2009,14.0,38.0,True,18.0,,False,4048,0.06867588932806325,278.0
NCT00736190,2008,23.0,21.0,True,18.0,75.0,False,90,0.03333333333333333,3.0
NCT01000506,2009,29.0,94.0,True,12.0,65.0,False,621,0.15458937198067632,96.0
NCT00475306,2007,9.0,1.0,True,21.0,65.0,False,289,0.010380622837370242,3.0
NCT00152971,2005,19.0,94.0,True,18.0,,False,2615,0.05659655831739962,148.0
NCT01664039,2012,21.0,,,18.0,,True,104,0.14423076923076922,15.0
NCT01903863,2013,32.0,1.0,True,,18.0,False,31,0.06451612903225806,2.0
NCT02082158,2014,10.0,1.0,True,18.0,90.0,False,382,0.11780104712041885,45.0
NCT01879319,2013,5.0,27.0,True,18.0,80.0,False,164,0.042682926829268296,7.0
NCT00873912,2009,0.0,3.0,True,18.0,49.0,False,300,0.01,3.0
NCT00392769,2006,50.0,2.0,True,,,True,33,0.30303030303030304,10.0
NCT00793624,2008,22.0,93.0,False,40.0,,False,906,0.19315673289183222,175.0
NCT01640184,2012,27.0,2.0,False,18.0,75.0,False,79,0.1518987341772152,12.0
NCT00645853,2008,19.0,,,18.0,,False,523,0.28489483747609945,149.0
NCT01276288,2011,5.0,1.0,False,20.0,65.0,False,23,0.13043478260869565,3.0
NCT00295633,2006,19.0,133.0,True,18.0,77.0,False,565,0.36283185840707965,205.0
NCT00837434,2009,56.0,7.0,True,18.0,75.0,False,63,0.15873015873015872,10.0
NCT01225952,2010,11.0,1.0,False,40.0,,False,93,0.17204301075268819,16.0
NCT00092677,2004,88.0,,,45.0,85.0,False,1873,0.008542445274959957,16.0
NCT01660906,2012,34.0,22.0,True,18.0,,True,39,0.07692307692307693,3.0
NCT00702845,2008,7.0,,,18.0,36.0,False,397,0.07556675062972293,30.0
NCT01335971,2011,34.0,3.0,True,40.0,,False,89,0.0449438202247191,4.0
NCT00410046,2006,22.0,16.0,False,18.0,,False,84,0.05952380952380952,5.0
NCT00511433,2007,15.0,,,18.0,35.0,False,48,0.14583333333333334,7.0
NCT02202980,2014,19.0,2.0,False,18.0,,False,273,0.20512820512820512,56.0
NCT00364793,2006,58.0,17.0,False,0.25,6.0,False,56,0.35714285714285715,20.0
NCT01750294,2012,12.0,1.0,True,18.0,,False,14,0.14285714285714285,2.0
NCT01625377,2012,27.0,14.0,False,18.0,,False,188,0.15425531914893617,29.0
NCT00057746,2003,76.0,222.0,True,,120.0,True,265,0.0037735849056603774,1.0
NCT02545322,2015,6.0,,,18.0,80.0,False,18,0.16666666666666666,3.0
NCT01000727,2009,52.0,916.0,True,18.0,,False,13026,0.02694610778443114,351.0
NCT01659996,2012,28.0,58.0,True,0.75,1.5,False,1394,0.018651362984218076,26.0
NCT00911807,2009,42.0,3.0,False,51.0,,False,217,0.2672811059907834,58.0
NCT00740779,2008,13.0,22.0,True,18.0,,False,153,0.23529411764705882,36.0
NCT00738530,2008,51.0,104.0,False,18.0,,True,649,0.7272727272727273,472.0
NCT01449721,2011,40.0,5.0,True,18.0,,False,142,0.014084507042253521,2.0
NCT00856297,2009,45.0,32.0,True,11.0,18.0,False,389,0.005141388174807198,2.0
NCT00730275,2008,29.0,,,10.0,17.0,False,35,0.02857142857142857,1.0
NCT00912964,2009,12.0,151.0,True,18.0,,False,2030,0.08177339901477833,166.0
NCT00413894,2006,19.0,105.0,False,18.0,,False,424,0.18867924528301888,80.0
NCT00927368,2009,40.0,1.0,True,18.0,80.0,False,453,0.03532008830022075,16.0
NCT01368406,2011,19.0,4.0,False,18.0,65.0,False,160,0.2125,34.0
NCT00611806,2008,32.0,3.0,True,18.0,68.0,False,140,0.1357142857142857,19.0
NCT00459667,2007,10.0,184.0,True,18.0,55.0,False,1420,0.07394366197183098,105.0
NCT00996580,2009,23.0,94.0,True,18.0,40.0,False,3597,0.4039477342229636,1453.0
NCT00468286,2007,15.0,29.0,True,18.0,,True,133,0.14285714285714285,19.0
NCT00190983,2005,32.0,1.0,True,,,False,29,0.06896551724137931,2.0
NCT02649634,2016,28.0,,,18.0,,False,135,0.06666666666666667,9.0
NCT00485758,2007,13.0,,,18.0,80.0,False,796,0.2776381909547739,221.0
NCT00977197,2009,63.0,2.0,True,18.0,70.0,False,85,0.21176470588235294,18.0
NCT01688830,2012,14.0,1.0,False,18.0,45.0,False,157,0.006369426751592357,1.0
NCT00713648,2008,20.0,35.0,True,6.0,,False,41,0.1951219512195122,8.0
NCT01022502,2009,13.0,1.0,False,20.0,65.0,False,38,0.07894736842105263,3.0
NCT00699348,2008,24.0,60.0,False,18.0,,False,351,0.2564102564102564,90.0
NCT00994279,2009,22.0,1.0,True,18.0,,True,40,0.225,9.0
NCT00033514,2002,125.0,1.0,True,18.0,,True,27,0.18518518518518517,5.0
NCT00497874,2007,35.0,2.0,True,18.0,,False,902,0.2915742793791574,263.0
NCT00633217,2008,11.0,16.0,True,40.0,,False,247,0.15384615384615385,38.0
NCT01305408,2011,28.0,130.0,True,18.0,65.0,False,399,0.15789473684210525,63.0
NCT01069484,2010,34.0,1.0,False,18.0,50.0,False,175,0.08571428571428572,15.0
NCT00316719,2006,24.0,,,16.0,64.0,False,105,0.0761904761904762,8.0
NCT01774981,2013,29.0,7.0,True,18.0,75.0,False,60,0.05,3.0
NCT02400346,2015,15.0,34.0,True,65.0,,False,132,0.3333333333333333,44.0
NCT00004980,2000,61.0,1.0,True,18.0,60.0,False,50,0.08,4.0
NCT00940485,2009,32.0,7.0,False,18.0,65.0,False,200,0.11,22.0
NCT01324102,2011,23.0,1.0,True,18.0,90.0,False,23,0.30434782608695654,7.0
NCT00552240,2007,30.0,19.0,True,18.0,,False,154,0.2727272727272727,42.0
NCT00096226,2004,92.0,22.0,True,18.0,,True,60,0.2833333333333333,17.0
NCT00352846,2006,68.0,1.0,True,18.0,,True,135,0.15555555555555556,21.0
NCT01375751,2011,9.0,,,18.0,75.0,False,168,0.005952380952380952,1.0
NCT00617305,2008,34.0,30.0,True,16.0,75.0,False,38,0.23684210526315788,9.0
NCT00830947,2009,33.0,1.0,True,12.0,40.0,False,45,0.17777777777777778,8.0
NCT01635218,2012,23.0,1.0,False,40.0,65.0,False,133,0.12030075187969924,16.0
NCT00587431,2007,55.0,1.0,True,18.0,,True,102,0.0196078431372549,2.0
NCT02064894,2014,23.0,3.0,False,6.0,17.0,False,501,0.5189620758483033,260.0
NCT00101452,2005,62.0,2.0,True,18.0,80.0,False,199,0.6532663316582915,130.0
NCT00552344,2007,80.0,100.0,True,18.0,75.0,False,403,0.7816377171215881,315.0
NCT01134042,2010,16.0,71.0,True,12.0,,False,587,0.18739352640545145,110.0
NCT01895608,2013,26.0,2.0,True,60.0,89.0,False,34,0.11764705882352941,4.0
NCT00004732,2000,123.0,115.0,True,18.0,,False,2502,0.07194244604316546,180.0
NCT01401361,2011,6.0,20.0,True,18.0,,False,150,0.18666666666666668,28.0
NCT01617629,2012,28.0,6.0,True,18.0,,False,9,0.6666666666666666,6.0
NCT00777803,2008,5.0,17.0,False,18.0,50.0,False,381,0.05774278215223097,22.0
NCT00067990,2003,103.0,2.0,True,18.0,,False,153,0.20915032679738563,32.0
NCT02128542,2014,12.0,17.0,True,18.0,,False,66,0.06060606060606061,4.0
NCT00761761,2008,29.0,2.0,True,18.0,65.0,False,60,0.11666666666666667,7.0
NCT00807001,2008,7.0,,,18.0,65.0,False,41,0.024390243902439025,1.0
NCT00616928,2008,9.0,40.0,True,18.0,,False,4561,0.022802017101512827,104.0
NCT00837148,2009,57.0,1.0,True,18.0,,True,37,0.05405405405405406,2.0
NCT00635427,2008,55.0,21.0,True,2.0,,False,95,0.4842105263157895,46.0
NCT00552279,2007,15.0,16.0,False,15.0,25.0,True,805,0.02111801242236025,17.0
NCT00661089,2008,66.0,1.0,True,18.0,,False,21,0.09523809523809523,2.0
NCT01201785,2010,20.0,1.0,True,18.0,75.0,False,20,0.8,16.0
NCT02006667,2013,109.0,7.0,False,18.0,,True,13,0.46153846153846156,6.0
NCT01752907,2012,23.0,51.0,True,18.0,99.0,True,304,0.10526315789473684,32.0
NCT02252965,2014,11.0,1.0,False,18.0,79.0,False,532,0.15601503759398497,83.0
NCT00993031,2009,43.0,1.0,False,16.0,,False,389,0.10539845758354756,41.0
NCT00156533,2005,35.0,1.0,True,25.0,55.0,False,20,0.4,8.0
NCT01605799,2012,27.0,1.0,True,18.0,70.0,False,33,0.09090909090909091,3.0
NCT00459043,2007,36.0,3.0,True,18.0,,True,30,0.03333333333333333,1.0
NCT00841672,2009,8.0,6.0,False,18.0,,False,485,0.10721649484536082,52.0
NCT00832416,2009,7.0,,,40.0,75.0,False,565,0.4300884955752212,243.0
NCT00929526,2009,20.0,13.0,False,20.0,25.0,True,752,0.061170212765957445,46.0
NCT01371006,2011,3.0,1.0,False,18.0,55.0,False,29,0.034482758620689655,1.0
NCT01361178,2011,60.0,1.0,True,18.0,,False,133,0.09774436090225563,13.0
NCT01657032,2012,25.0,1.0,False,0.25,5.0,False,88,0.07954545454545454,7.0
NCT01296672,2011,70.0,1.0,True,55.0,,True,383,0.23759791122715404,91.0
NCT00377299,2006,31.0,1.0,True,18.0,70.0,False,60,0.7166666666666667,43.0
NCT00324649,2006,22.0,1.0,False,18.0,,False,80,0.0875,7.0
NCT00897949,2009,10.0,,,18.0,65.0,False,1473,0.18737270875763748,276.0
NCT01447420,2011,21.0,15.0,False,18.0,69.0,False,129,0.3643410852713178,47.0
NCT00537810,2007,61.0,3.0,True,18.0,60.0,False,104,0.25961538461538464,27.0
NCT00154102,2005,31.0,154.0,False,18.0,,True,1221,0.007371007371007371,9.0
NCT02214186,2014,14.0,1.0,False,18.0,,False,46,0.08695652173913043,4.0
NCT01244490,2010,28.0,66.0,True,6.0,17.0,False,338,0.1952662721893491,66.0
NCT01606306,2012,26.0,13.0,True,1.0,4.916666666666667,False,300,0.24666666666666667,74.0
NCT01433055,2011,30.0,1.0,True,18.0,65.0,False,52,0.038461538461538464,2.0
NCT00396136,2006,62.0,1.0,True,18.0,,False,221,0.5656108597285068,125.0
NCT00854373,2009,46.0,1.0,True,18.0,,False,232,0.02586206896551724,6.0
NCT01050257,2010,32.0,96.0,True,13.0,,False,118,0.2627118644067797,31.0
NCT01770509,2013,24.0,1.0,False,18.0,90.0,False,30,0.13333333333333333,4.0
NCT00390884,2006,8.0,5.0,True,0.9166666666666666,1.1666666666666667,False,173,0.023121387283236993,4.0
NCT01011556,2009,22.0,18.0,False,55.0,80.0,False,233,0.15879828326180256,37.0
NCT02047227,2014,19.0,1.0,False,18.0,41.0,False,939,0.29179978700745474,274.0
NCT01386606,2011,4.0,2.0,True,18.0,65.0,False,60,0.2,12.0
NCT01691781,2012,46.0,1.0,True,18.0,80.0,False,41,0.34146341463414637,14.0
NCT01218646,2010,5.0,12.0,True,18.0,,False,739,0.005412719891745603,4.0
NCT00886015,2009,32.0,1.0,True,18.0,,True,1927,0.0010378827192527244,2.0
NCT00404820,2006,26.0,1.0,False,55.0,90.0,False,604,0.07119205298013245,43.0
NCT02261467,2014,7.0,16.0,True,18.0,,False,421,0.1377672209026128,58.0
NCT00106028,2005,41.0,20.0,True,4.0,15.0,False,143,0.1258741258741259,18.0
NCT00324168,2006,53.0,5.0,True,16.0,,False,500,0.116,58.0
NCT00595868,2008,22.0,2.0,True,18.0,,False,220,0.4318181818181818,95.0
NCT01977690,2013,10.0,1.0,True,18.0,95.0,False,30,0.13333333333333333,4.0
NCT00593606,2007,5.0,,,18.0,,False,124,0.21774193548387097,27.0
NCT01214915,2010,23.0,19.0,False,20.0,,False,53,0.20754716981132076,11.0
NCT02239679,2014,22.0,8.0,True,18.0,,False,166,0.04216867469879518,7.0
NCT01650831,2012,1.0,1.0,True,18.0,,False,113,0.008849557522123894,1.0
NCT00833690,2009,42.0,16.0,True,30.0,,False,75,0.08,6.0
NCT02264821,2014,30.0,1.0,False,18.0,,False,192,0.052083333333333336,10.0
NCT01025336,2009,10.0,29.0,True,60.0,,False,962,0.002079002079002079,2.0
NCT00655564,2008,19.0,1.0,True,18.0,,False,15,0.2,3.0
NCT01292226,2011,21.0,7.0,False,18.0,65.0,False,45,0.28888888888888886,13.0
NCT01661179,2012,13.0,4.0,False,20.0,,True,14,0.42857142857142855,6.0
NCT00395642,2006,14.0,12.0,True,18.0,,False,66,0.19696969696969696,13.0
NCT00661362,2008,15.0,30.0,False,18.0,,False,570,0.12105263157894737,69.0
NCT02971670,2016,5.0,,,18.0,64.0,False,23,0.34782608695652173,8.0
NCT00334958,2006,39.0,77.0,True,12.0,80.0,False,356,0.17134831460674158,61.0
NCT00511147,2007,72.0,45.0,True,3.0,70.0,False,64,0.109375,7.0
NCT01144299,2010,1.0,6.0,False,18.0,,False,114,0.017543859649122806,2.0
NCT00756444,2008,43.0,,,18.0,,True,67,0.5373134328358209,36.0
NCT00803244,2008,7.0,6.0,False,12.0,65.0,False,381,0.05774278215223097,22.0
NCT01896297,2013,27.0,26.0,True,18.0,,False,63,0.015873015873015872,1.0
NCT00461981,2007,7.0,19.0,True,1.0,2.9166666666666665,False,101,0.19801980198019803,20.0
NCT01590212,2012,13.0,2.0,False,16.0,,False,35,0.34285714285714286,12.0
NCT02487199,2015,14.0,,,18.0,,False,18,0.05555555555555555,1.0
NCT01431950,2011,13.0,40.0,True,12.0,100.0,False,238,0.14285714285714285,34.0
NCT00889720,2009,8.0,2.0,False,18.0,,False,16,0.5,8.0
NCT00704418,2008,7.0,1.0,True,18.0,,False,156,0.07051282051282051,11.0
NCT00381706,2006,55.0,227.0,True,18.0,,True,245,0.04081632653061224,10.0
NCT01646255,2012,27.0,24.0,False,30.0,,False,346,0.10115606936416185,35.0
NCT00550836,2007,20.0,262.0,True,18.0,,True,104,0.11538461538461539,12.0
NCT01963767,2013,21.0,1.0,True,65.0,85.0,False,139,0.05755395683453238,8.0
NCT00784459,2008,38.0,1.0,True,18.0,50.0,False,24,0.08333333333333333,2.0
NCT01109173,2010,11.0,1.0,True,18.0,,False,2120,0.17358490566037735,368.0
NCT00518180,2007,9.0,1.0,False,11.0,18.0,True,1620,0.13333333333333333,216.0
NCT01369680,2011,17.0,1.0,True,8.0,22.0,False,12,0.25,3.0
NCT00824473,2009,2.0,7.0,True,12.0,,False,506,0.05533596837944664,28.0
NCT01473381,2011,18.0,54.0,True,18.0,70.0,False,1162,0.3132530120481928,364.0
NCT00337675,2006,34.0,,,0.5,5.0,False,1771,0.16883116883116883,299.0
NCT00245063,2005,48.0,1.0,True,18.0,,True,25,0.48,12.0
NCT00927095,2009,73.0,1.0,True,18.0,52.0,False,67,0.1791044776119403,12.0
NCT01469364,2011,24.0,2.0,True,18.0,,False,30,0.06666666666666667,2.0
NCT00772382,2008,20.0,21.0,True,18.0,,False,116,0.47413793103448276,55.0
NCT00235872,2005,23.0,25.0,False,20.0,,False,309,0.47572815533980584,147.0
NCT00937833,2009,47.0,2.0,True,18.0,,True,150,0.21333333333333335,32.0
NCT00269633,2005,18.0,1.0,True,18.0,,False,9,0.1111111111111111,1.0
NCT01508169,2012,6.0,1.0,False,60.0,,False,94,0.05319148936170213,5.0
NCT00445341,2007,58.0,1.0,True,18.0,,True,28,0.07142857142857142,2.0
NCT01473602,2011,22.0,75.0,True,50.0,,False,39,0.41025641025641024,16.0
NCT01087957,2010,23.0,29.0,True,18.0,,False,495,0.19393939393939394,96.0
NCT00734604,2008,13.0,37.0,True,18.0,,False,378,0.1164021164021164,44.0
NCT01413360,2011,28.0,1.0,False,18.0,80.0,False,10,0.3,3.0
NCT00522041,2007,11.0,,,18.0,75.0,False,248,0.11693548387096774,29.0
NCT00978029,2009,3.0,,,50.0,,False,203,0.04926108374384237,10.0
NCT00647556,2008,21.0,1.0,True,40.0,,False,30,0.16666666666666666,5.0
NCT00713206,2008,71.0,1.0,False,18.0,,False,92,0.10869565217391304,10.0
NCT00488826,2007,,,,0.2465753424657534,0.3287671232876712,False,800,0.1675,134.0
NCT00396877,2006,39.0,31.0,True,,0.25205479452054796,False,906,0.01545253863134658,14.0
NCT01263054,2010,48.0,9.0,True,21.0,,False,67,0.16417910447761194,11.0
NCT01480596,2011,28.0,25.0,True,18.0,,False,40,0.175,7.0
NCT01970878,2013,16.0,125.0,True,40.0,80.0,False,892,0.12780269058295965,114.0
NCT00468052,2007,14.0,1.0,True,2.0,10.0,False,122,0.12295081967213115,15.0
NCT02375724,2015,8.0,24.0,False,40.0,110.0,False,300,0.04,12.0
NCT01042938,2010,32.0,1.0,True,21.0,,True,35,0.14285714285714285,5.0
NCT00103012,2005,73.0,1.0,True,18.0,50.0,False,47,0.1702127659574468,8.0
NCT01854658,2013,20.0,114.0,True,40.0,80.0,False,1615,0.19009287925696594,307.0
NCT00473590,2007,29.0,,,18.0,,True,102,0.8137254901960784,83.0
NCT01400932,2011,9.0,19.0,False,12.0,45.0,False,360,0.08055555555555556,29.0
NCT01765179,2013,6.0,27.0,True,18.0,75.0,False,144,0.1875,27.0
NCT00274625,2006,86.0,2.0,True,18.0,,False,402,0.3034825870646766,122.0
NCT01485991,2011,26.0,142.0,True,18.0,70.0,False,771,0.08819714656290532,68.0
NCT00565747,2007,36.0,14.0,False,25.0,39.0,False,1332,0.10510510510510511,140.0
NCT02256488,2014,3.0,24.0,True,18.0,49.0,False,1561,0.019218449711723255,30.0
NCT00632021,2008,16.0,2.0,True,18.0,,False,862,0.012761020881670533,11.0
NCT00184002,2005,121.0,1.0,True,18.0,,True,68,0.25,17.0
NCT00911768,2009,8.0,1.0,False,19.0,76.0,False,100,0.1,10.0
NCT00375609,2006,8.0,1.0,False,18.0,75.0,False,215,0.05581395348837209,12.0
NCT00560755,2007,13.0,,,1.0,1.8333333333333333,False,3388,0.01770956316410862,60.0
NCT00569231,2007,35.0,1.0,True,18.0,50.0,False,18,0.3888888888888889,7.0
NCT00515463,2007,10.0,,,18.0,,False,311,0.09003215434083602,28.0
NCT01550757,2011,30.0,2.0,True,18.0,80.0,False,382,0.35602094240837695,136.0
NCT01181141,2010,10.0,1.0,False,20.0,,False,92,0.17391304347826086,16.0
NCT01570309,2012,31.0,2.0,True,18.0,,False,96,0.0625,6.0
NCT00319553,2006,29.0,10.0,True,11.0,18.0,False,647,0.012364760432766615,8.0
NCT01514461,2011,22.0,14.0,True,18.0,,False,45,0.26666666666666666,12.0
NCT00781859,2008,15.0,41.0,True,18.0,,True,326,0.08588957055214724,28.0
NCT01304693,2011,29.0,,,50.0,,False,376,0.007978723404255319,3.0
NCT02554981,2015,8.0,2.0,True,18.0,55.0,False,51,0.09803921568627451,5.0
NCT00171301,2005,35.0,5.0,False,2.0,,False,233,0.07296137339055794,17.0
NCT00526162,2007,3.0,1.0,False,18.0,,False,83,0.03614457831325301,3.0
NCT00569803,2007,8.0,1.0,True,18.0,65.0,False,153,0.0196078431372549,3.0
NCT01188772,2010,8.0,23.0,True,18.0,70.0,False,147,0.1360544217687075,20.0
NCT01272921,2011,21.0,1.0,True,18.0,75.0,False,142,0.02112676056338028,3.0
NCT00573469,2007,17.0,22.0,False,18.0,65.0,False,75,0.18666666666666668,14.0
NCT00486837,2007,6.0,,,8.0,,False,72,0.2222222222222222,16.0
NCT01012947,2009,28.0,,,60.0,,False,1115,0.5883408071748879,656.0
NCT01036165,2009,7.0,1.0,True,18.0,65.0,False,103,0.14563106796116504,15.0
NCT01636258,2012,5.0,1.0,True,18.0,,False,27,0.037037037037037035,1.0
NCT00991289,2009,10.0,18.0,True,18.0,,False,68,0.17647058823529413,12.0
NCT01751165,2012,14.0,4.0,True,50.0,,False,354,0.022598870056497175,8.0
NCT02285777,2014,3.0,8.0,True,10.0,19.0,False,189,0.042328042328042326,8.0
NCT00249873,2005,70.0,30.0,True,18.0,,False,7554,0.3420704262642309,2584.0
NCT01258101,2010,62.0,18.0,False,18.0,65.0,False,395,0.2607594936708861,103.0
NCT01470599,2011,51.0,75.0,True,18.0,76.0,False,150,0.41333333333333333,62.0
NCT00791128,2008,17.0,1.0,False,18.0,65.0,False,22,0.4090909090909091,9.0
NCT00710970,2008,59.0,2.0,True,18.0,,False,28,0.35714285714285715,10.0
NCT02437305,2015,5.0,1.0,True,18.0,,True,100,0.3,30.0
NCT01875991,2013,9.0,37.0,True,18.0,,False,217,0.059907834101382486,13.0
NCT02251912,2014,14.0,1.0,True,18.0,65.0,False,22,0.3181818181818182,7.0
NCT00872989,2009,43.0,137.0,True,18.0,120.0,True,129,0.9922480620155039,128.0
NCT01196975,2010,3.0,12.0,True,18.0,,False,1707,0.028119507908611598,48.0
NCT00799903,2008,58.0,651.0,True,18.0,,False,15828,0.034811726055092244,551.0
NCT00412958,2006,22.0,20.0,True,18.0,,False,125,0.064,8.0
NCT01816477,2013,25.0,1.0,True,18.0,80.0,False,85,0.2,17.0
NCT01606254,2012,15.0,1.0,False,20.0,65.0,False,56,0.16071428571428573,9.0
NCT01586819,2011,20.0,1.0,True,30.0,75.0,False,26,0.038461538461538464,1.0
NCT01423617,2011,5.0,1.0,False,18.0,60.0,False,92,0.010869565217391304,1.0
NCT00443781,2007,27.0,10.0,True,21.0,,False,62,0.4032258064516129,25.0
NCT00525499,2007,8.0,10.0,True,12.0,,False,186,0.15053763440860216,28.0
NCT00391768,2006,38.0,32.0,True,,1.9166666666666667,False,87,0.12643678160919541,11.0
NCT01270971,2011,23.0,27.0,True,18.0,,False,594,0.12626262626262627,75.0
NCT00227305,2005,40.0,48.0,True,10.0,17.0,False,381,0.3779527559055118,144.0
NCT02526290,2015,8.0,3.0,True,22.0,,False,97,0.08247422680412371,8.0
NCT00457002,2007,47.0,297.0,True,40.0,,False,6758,0.23231725362533293,1570.0
NCT00525824,2007,13.0,9.0,True,18.0,,False,1743,0.04647160068846816,81.0
NCT01640314,2012,1.0,1.0,False,18.0,,False,126,0.007936507936507936,1.0
NCT00222729,2005,96.0,1.0,True,18.0,,True,42,0.07142857142857142,3.0
NCT01878175,2013,16.0,2.0,True,19.0,,False,15,0.13333333333333333,2.0
NCT01884597,2012,45.0,3.0,True,25.0,95.0,False,24,0.125,3.0
NCT00374556,2006,96.0,1.0,True,18.0,64.0,False,105,0.01904761904761905,2.0
NCT00323557,2006,84.0,1.0,True,,,True,39,0.02564102564102564,1.0
NCT00511810,2007,43.0,1.0,True,12.0,18.0,False,20,0.3,6.0
NCT00866918,2009,76.0,111.0,True,2.0,21.0,True,108,0.25925925925925924,28.0
NCT00976456,2009,61.0,1.0,False,65.0,,True,271,0.2988929889298893,81.0
NCT01397461,2011,9.0,19.0,False,2.0,,False,465,0.021505376344086023,10.0
NCT01112514,2010,10.0,2.0,True,18.0,,False,4,0.25,1.0
NCT01895309,2013,10.0,2.0,False,18.0,75.0,False,596,0.15268456375838926,91.0
NCT00320606,2006,51.0,3.0,True,4.0,18.0,False,20,0.7,14.0
